movieId,movieLink,movieName,movieImage,movieEpisodeTotal,movieEpisodeCurrent
122,https://phimmoichilla.net/info/phut-kinh-hoang-tai-el-royale-pm122,Phút Kinh Hoàng Tại El Royale,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201810942.jpg,1,HD Trailer
123,https://phimmoichilla.net/info/san-lung-quai-thu-pm123,Săn Lùng Quái Thú,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201810476.jpg,1,HD Trailer
124,https://phimmoichilla.net/info/di-truyen-pm124,Di Truyền,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201808629.jpg,1,HD VietSub + Thuyết Minh
125,https://phimmoichilla.net/info/giai-dieu-tren-trien-doc-pm125,Giai Điệu Trên Triền Dốc,https://i0.wp.com/img.phimmoichilla.net/images/film/o0750104114154316538-201809489.jpg,1,HD VietSub
126,https://phimmoichilla.net/info/chien-binh-mexico-pm126,Chiến Binh Mexico,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201807236.jpg,1,HD VietSub - Thuyết Minh
127,https://phimmoichilla.net/info/chien-binh-huyen-thoai-pm127,Chiến Binh Huyền Thoại,https://i0.wp.com/img.phimmoichilla.net/images/film/poster-201808624.jpg,1,HD VietSub
128,https://phimmoichilla.net/info/siberia-cuoc-chien-kim-cuong-xanh-pm128,Siberia - Cuộc Chiến Kim Cương Xanh,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201807805.jpg,1,HD VietSub + Thuyết Minh
129,https://phimmoichilla.net/info/han-solo-star-wars-ngoai-truyen-pm129,Han Solo: Star Wars Ngoại Truyện,https://i0.wp.com/img.phimmoichilla.net/images/film/poster-201809768.jpg,1,HD VietSub - Thuyết Minh
130,https://phimmoichilla.net/info/chung-cu-tinh-yeu-ban-dien-anh-pm130,Chung Cư Tình Yêu (Bản Điện Ảnh),https://i0.wp.com/img.phimmoichilla.net/images/film/mv5bndfkothmmjytmjrhmi00zdc0lwjhy2utzjk1y2jjmji1ntyzxkeyxkfqcgdeqxvymtk2mdc1mjq-201809978.v1sy1000cr007141000al,1,HD VietSub
131,https://phimmoichilla.net/info/sau-con-bao-pm131,Sau Cơn Bão,https://i0.wp.com/img.phimmoichilla.net/images/film/aaaa-201809517.jpg,1,HD VietSub
132,https://phimmoichilla.net/info/bo-giap-cuong-phong-pm132,Bộ Giáp Cuồng Phong,https://i0.wp.com/img.phimmoichilla.net/images/film/33jbvf-201809438.jpg,1,HD Thuyết Minh
133,https://phimmoichilla.net/info/nguoi-may-tuong-lai-pm133,Người Máy Tương Lai,https://i0.wp.com/img.phimmoichilla.net/images/film/poster-201809883.jpg,1,HD VietSub
134,https://phimmoichilla.net/info/cong-chua-va-chang-mai-pm134,Công Chúa Và Chàng Mai,https://i0.wp.com/img.phimmoichilla.net/images/film/5fbf7ea7-005a-49b1-b93a-201806938.jpg,1,HD VietSub + Thuyết Minh
135,https://phimmoichilla.net/info/mat-quy-pm135,Mặt Quỷ,https://i0.wp.com/img.phimmoichilla.net/images/film/ff-201809323.jpg,1,HD Thuyết Minh
136,https://phimmoichilla.net/info/su-gia-than-chet-pm136,Sứ Giả Thần Chết,https://i0.wp.com/img.phimmoichilla.net/images/film/mv5bnjdiywziotqtzmq4my00ywniltllmdetywqxodfjnjgzntnixkeyxkfqcgdeqxvyndqxnjcxnq-201809186.v1sy1000cr007051000al,1,HD VietSub
137,https://phimmoichilla.net/info/toi-ac-trong-can-nha-pm137,Tội Ác Trong Căn Nhà,https://i0.wp.com/img.phimmoichilla.net/images/film/mv5bntk3nwi3ntktmjbkyi00ogjllwe1mmitnjlkztexmtzmzddhxkeyxkfqcgdeqxvymju4odu0mzu-201809866.v1,1,HD VietSub
138,https://phimmoichilla.net/info/thuc-uong-zombie-pm138,Thức Uống Zombie,https://i0.wp.com/img.phimmoichilla.net/images/film/mv5bmjdinjrimjutnzzjzc00zduzlwfhyzutotg0zji2mzlmowrlxkeyxkfqcgdeqxvymzcxmdg1otm-201809315.v1sy1000cr006761000al,1,HD VietSub
139,https://phimmoichilla.net/info/dam-cuoi-dinh-menh-pm139,Đám Cưới Định Mệnh,https://i0.wp.com/img.phimmoichilla.net/images/film/destinationwedding-201809417.jpg,1,HD VietSub
140,https://phimmoichilla.net/info/dieu-ki-dieu-cua-tiem-tap-hoa-namiya-pm140,Điều Kì Diệu Của Tiệm Tạp Hóa Namiya,https://i0.wp.com/img.phimmoichilla.net/images/film/miracles-of-the-namiya-general-store-201810478.jpg,1,HD VietSub
141,https://phimmoichilla.net/info/ngan-hang-khang-chien-pm141,Ngân Hàng Kháng Chiến,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201809405.jpg,1,HD VietSub
142,https://phimmoichilla.net/info/nhung-co-gai-va-gang-to-pm142,Những Cô Gái Và Găng-Tơ,https://i0.wp.com/img.phimmoichilla.net/images/film/girls-vs-gangsters-201804863.jpg,1,HD VietSub
143,https://phimmoichilla.net/info/sac-mau-cua-gio-pm143,Sắc Màu Của Gió,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201809848.jpg,1,HD VietSub
144,https://phimmoichilla.net/info/bo-9-cu-khoi-pm144,Bộ 9 Cừ Khôi,https://i0.wp.com/img.phimmoichilla.net/images/film/1-201809943.jpg,1,HD Thuyết Minh
145,https://phimmoichilla.net/info/tham-tu-lung-danh-conan-ke-hanh-phap-zero-pm145,Thám Tử Lừng Danh Conan - Kẻ Hành Pháp Zero,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201808730.jpg,1,HD VietSub
146,https://phimmoichilla.net/info/quai-xe-taxi-5-pm146,Quái Xế Taxi 5,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201808378.jpg,1,HD VietSub - Thuyết Minh
147,https://phimmoichilla.net/info/diep-vu-chong-bang-dang-pm147,Điệp Vụ Chống Băng Đảng,https://i0.wp.com/img.phimmoichilla.net/images/film/mv5bnzvhmda3njutmzzkmy00nwu1ltk4zdytowmwzmfmzjk4mje3l2ltywdll2ltywdlxkeyxkfqcgdeqxvymzqxnjkxmda-201809300.v1sy1000cr006661000al,1,HD Thuyết Minh
148,https://phimmoichilla.net/info/the-gioi-khung-long-vuong-quoc-sup-do-pm148,Thế Giới Khủng Long: Vương Quốc Sụp Đổ,https://i0.wp.com/img.phimmoichilla.net/images/info/jurassic-world-fallen-kingdom.jpg,1,HD VietSub Thuyết Minh
149,https://phimmoichilla.net/info/nhung-nu-sieu-anh-hung-dc-pm149,Những Nữ Siêu Anh Hùng DC,https://i0.wp.com/img.phimmoichilla.net/images/film/poster-201809742.jpg,1,HD VietSub
150,https://phimmoichilla.net/info/vet-cu-chot-pm150,Vét Cú Chót,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201809606.jpg,1,HD VietSub
151,https://phimmoichilla.net/info/dac-nhiem-tham-tu-dead-apple-pm151,Đặc Nhiệm Thám Tử: Dead Apple,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201809543.jpg,1,HD VietSub
152,https://phimmoichilla.net/info/bay-tinh-yeu-ban-dien-anh-pm152,Bẫy Tình Yêu (Bản Điện Ảnh),https://i0.wp.com/img.phimmoichilla.net/images/film/cheese-in-the-trap-2018-201804919.jpg,1,HD VietSub + Thuyết Minh
153,https://phimmoichilla.net/info/vi-sao-vut-sang-pm153,Vì Sao Vụt Sáng,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201810177.jpg,1,HD Trailer
154,https://phimmoichilla.net/info/thien-than-cong-ly-peppermint-pm154,Thiên Thần Công Lý: Peppermint,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201810267.jpg,1,HD Trailer
155,https://phimmoichilla.net/info/thanh-xuan-oi-chao-em-pm155,"Thanh Xuân Ơi, Chào Em",https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201809940.jpg,1,HD VietSub
156,https://phimmoichilla.net/info/shin-cau-be-but-chi-kung-fu-boys-mi-ramen-dai-chien-pm156,Shin - Cậu Bé Bút Chì: Kung Fu Boys - Mì Ramen Đại Chiến,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201810529.jpg,1,HD Trailer
157,https://phimmoichilla.net/info/ac-quy-bong-dem-pm157,Ác Quỷ Bóng Đêm,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201810719.jpg,1,HD Trailer
158,https://phimmoichilla.net/info/hanh-lang-bi-an-pm158,Hành Lang Bí Ẩn,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201807995.jpg,1,HD VietSub + Thuyết Minh
159,https://phimmoichilla.net/info/dac-vu-bat-chap-pm159,Đặc Vụ Bất Chấp,https://i0.wp.com/img.phimmoichilla.net/images/film/mv5bm2u0yjrhywytyjvkmi00mwu0ltgxmjitztayzjgxnmrjn2zlxkeyxkfqcgdeqxvynjcwodu4ndg-201809396.v1sy1000cr006831000al,1,HD VietSub
160,https://phimmoichilla.net/info/cuoc-chien-bim-sua-pm160,Cuộc Chiến Bỉm Sữa,https://i0.wp.com/img.phimmoichilla.net/images/film/mv5bmtu0otm4ntmymf5bml5banbnxkftztgwnda5mzuwntm-201808509.v1sy1000cr006741000al,1,HD VietSub
161,https://phimmoichilla.net/info/loi-nguyen-cau-pm161,Lời Nguyện Cầu,https://i0.wp.com/img.phimmoichilla.net/images/film/fff-201809243.jpg,1,HD VietSub
162,https://phimmoichilla.net/info/cai-chet-cua-sieu-nhan-pm162,Cái Chết Của Siêu Nhân,https://i0.wp.com/img.phimmoichilla.net/images/film/110-201807990.png,1,HD VietSub + Thuyết Minh
163,https://phimmoichilla.net/info/ke-am-sat-pm163,Kẻ Ám Sát,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201808217.jpg,1,HD VietSub + Thuyết Minh
164,https://phimmoichilla.net/info/tinh-yeu-chan-chinh-pm164,Tình Yêu Chân Chính,https://i0.wp.com/img.phimmoichilla.net/images/film/ff-201809851.png,1,HD VietSub
165,https://phimmoichilla.net/info/chu-cho-trung-thanh-2-pm165,Chú Chó Trung Thành 2,https://i0.wp.com/img.phimmoichilla.net/images/film/poster-201808859.jpg,1,HD VietSub
166,https://phimmoichilla.net/info/phieu-luu-den-vuon-quoc-gia-pm166,Phiêu Lưu Đến Vườn Quốc Gia,https://i0.wp.com/img.phimmoichilla.net/images/film/poster-201808980.jpg,1,HD VietSub
167,https://phimmoichilla.net/info/chu-cho-trung-thanh-pm167,Chú Chó Trung Thành,https://i0.wp.com/img.phimmoichilla.net/images/film/reddogver2xlg-201808685.jpg,1,HD VietSub
168,https://phimmoichilla.net/info/trong-bong-toi-pm168,Trong Bóng Tối,https://i0.wp.com/img.phimmoichilla.net/images/film/poster-201805780.jpg,1,HD VietSub + Thuyết Minh
169,https://phimmoichilla.net/info/tham-tu-lung-danh-conan-ngay-tham-tu-bi-teo-nho-pm169,Thám Tử Lừng Danh Conan: Ngày Thám Tử Bị Teo Nhỏ,https://i0.wp.com/img.phimmoichilla.net/images/film/da-201808585.jpg,1,HD VietSub
170,https://phimmoichilla.net/info/vong-quanh-the-gioi-pm170,Vòng Quanh Thế Giới,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201808983.jpg,1,HD VietSub
171,https://phimmoichilla.net/info/dao-hai-tac-dao-tren-troi-pm171,Đảo Hải Tặc: Đảo Trên Trời,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201808197.jpg,1,HD VietSub
172,https://phimmoichilla.net/info/leo-da-vinci-truy-tim-kho-bau-pm172,Leo Da Vinci: Truy Tìm Kho Báu,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201808454.jpg,1,HD Lồng Tiếng
173,https://phimmoichilla.net/info/bang-cuop-the-ky-dang-cap-quy-co-pm173,Băng Cướp Thế Kỷ: Đẳng Cấp Quý Cô,https://i0.wp.com/img.phimmoichilla.net/images/film/mv5bmjayndeymzc4ml5bml5banbnxkftztgwmjeznjm0ntm-201808712.v1sy1000cr006741000al,1,HD VietSub - Thuyết Minh
174,https://phimmoichilla.net/info/nguoi-trong-giang-ho-2-pm174,Người Trong Giang Hồ 2,https://i0.wp.com/img.phimmoichilla.net/images/film/mv5bzgmymgm2zdgtody0ni00ndbiltlmytutmzmxm2zimwixnmi1xkeyxkfqcgdeqxvymty1mti2mta-201808946.v1sy1000cr007071000al,1,HD Thuyết Minh
175,https://phimmoichilla.net/info/cap-doi-khac-tinh-pm175,Cặp Đôi Khắc Tinh,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201808640.jpg,1,HD Thuyết Minh
176,https://phimmoichilla.net/info/tay-sung-than-pm176,Tay Súng Thần,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201808787.jpg,1,HD VietSub
177,https://phimmoichilla.net/info/tro-gan-the-pm177,Trò Gắn Thẻ,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201808774.jpg,1,HD VietSub
178,https://phimmoichilla.net/info/thu-pm178,Thú,https://i0.wp.com/img.phimmoichilla.net/images/film/ff-201808832.jpg,1,HD VietSub
179,https://phimmoichilla.net/info/phu-toi-the-gioi-pm179,Phủ Tối Thế Giới,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201808576.jpg,1,HD VietSub
180,https://phimmoichilla.net/info/co-dau-tuoi-teen-pm180,Cô Dâu Tuổi Teen,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201808164.jpg,1,HD VietSub
181,https://phimmoichilla.net/info/sat-nhan-luoi-riu-pm181,Sát Nhân Lưỡi Rìu,https://i0.wp.com/img.phimmoichilla.net/images/film/mv5bmjk2oti2otyxn15bml5banbnxkftztgwmzqwmtq1ndm-201808873.v1sy1000cr006741000al,1,HD VietSub
182,https://phimmoichilla.net/info/nhung-chang-trai-nam-ay-pm182,Những Chàng Trai Năm Ấy,https://i0.wp.com/img.phimmoichilla.net/images/film/mv5bmjm1njm4nta1nv5bml5banbnxkftztgwnti5mdmxnjm-201808325.v1sy1000cr007131000al,1,HD VietSub
183,https://phimmoichilla.net/info/chuyen-ma-luc-nua-dem-pm183,Chuyện Ma Lúc Nửa Đêm,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201807292.jpg,1,HD VietSub
184,https://phimmoichilla.net/info/nguoi-doi-dai-chien-voi-hai-mat-pm184,Người Dơi Đại Chiến Với Hai-Mặt,https://i0.wp.com/img.phimmoichilla.net/images/film/poster-201808888.jpg,1,HD VietSub
185,https://phimmoichilla.net/info/cuoc-chien-khong-gian-pm185,Cuộc Chiến Không Gian,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201808165.jpg,1,HD VietSub
186,https://phimmoichilla.net/info/loai-chim-vo-danh-pm186,Loài Chim Vô Danh,https://i0.wp.com/img.phimmoichilla.net/images/film/05b14931-9993-402f-aa9c-332f29c93166-201808480.jpg,1,HD VietSub
187,https://phimmoichilla.net/info/lam-thien-bach-van-pm187,Lam Thiên Bạch Vân,https://i0.wp.com/img.phimmoichilla.net/images/film/435909--800x1126-728x1024-201808243.jpg,1,HD VietSub
188,https://phimmoichilla.net/info/tran-chien-cuoi-cung-pm188,Trận Chiến Cuối Cùng,https://i0.wp.com/img.phimmoichilla.net/images/film/mv5bmje3mzrkodytzjnlyi00owjklwexndqtyty4othmndjmmdeyxkeyxkfqcgdeqxvynte5mtmxndc-201808253.v1sy1000sx700al,1,HD VietSub
189,https://phimmoichilla.net/info/hiem-hoa-chet-nguoi-pm189,Hiểm Họa Chết Người,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201808218.jpg,1,HD VietSub
190,https://phimmoichilla.net/info/te-cong-2-than-long-tai-xuat-pm190,Tế Công 2: Thần Long Tái Xuất,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201808297.jpg,1,HD VietSub
191,https://phimmoichilla.net/info/nang-cap-pm191,Nâng Cấp,https://i0.wp.com/img.phimmoichilla.net/images/film/mv5bmji0nzcymjm5ml5bml5banbnxkftztgwmzk2nzayntm-201808150.v1sy1000cr006741000al,1,HD VietSub - Thuyết Minh
192,https://phimmoichilla.net/info/cuoc-giai-cuu-dem-nguoc-pm192,Cuộc Giải Cứu Đếm Ngược,https://i0.wp.com/img.phimmoichilla.net/images/film/fatal-countdown-reset-poster-201707242.jpg,1,HD VietSub
193,https://phimmoichilla.net/info/hoi-chung-chuunibyou-chap-nhan-toi-pm193,Hội Chứng Chuunibyou: Chấp Nhận Tôi,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201808321.jpg,1,HD VietSub
194,https://phimmoichilla.net/info/tiet-mat-hanh-gia-pm194,Tiết Mật Hành Giả,https://i0.wp.com/img.phimmoichilla.net/images/film/141242-201808580.60029892,1,HD VietSub + Thuyết Minh
195,https://phimmoichilla.net/info/nhung-dem-he-nho-doi-pm195,Những Đêm Hè Nhớ Đời,https://i0.wp.com/img.phimmoichilla.net/images/film/1-201808815.jpg,1,HD VietSub
196,https://phimmoichilla.net/info/xin-chao-cau-em-khac-nguoi-pm196,"Xin Chào, Cậu Em Khác Người",https://i0.wp.com/img.phimmoichilla.net/images/film/keys-to-the-heart-1-201801985.jpg,1,HD VietSub + Thuyết Minh
197,https://phimmoichilla.net/info/gianh-anh-tu-bien-pm197,Giành Anh Từ Biển,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201808184.jpg,1,HD VietSub
198,https://phimmoichilla.net/info/lien-minh-cong-ly-nguoi-ca-con-thinh-no-duoi-dai-duong-pm198,Liên Minh Công Lý: Người Cá - Cơn Thịnh Nộ Dưới Đại Dương,https://i0.wp.com/img.phimmoichilla.net/images/film/lrgo-201808121.jpg,1,HD VietSub
199,https://phimmoichilla.net/info/chuyen-di-bat-ngo-pm199,Chuyến Đi Bất Ngờ,https://i0.wp.com/img.phimmoichilla.net/images/film/the-layover-2017-201801743.jpg,1,HD VietSub
200,https://phimmoichilla.net/info/bua-toi-cho-sau-nguoi-pm200,Bữa Tối Cho Sáu Người,https://i0.wp.com/img.phimmoichilla.net/images/film/1-201808201.jpg,1,HD Thuyết Minh
201,https://phimmoichilla.net/info/chang-canh-sat-va-em-pm201,Chàng Cảnh Sát và Em,https://i0.wp.com/img.phimmoichilla.net/images/film/p-to-jk-2017-201711659.jpg,1,HD VietSub + Thuyết Minh
202,https://phimmoichilla.net/info/giai-cuu-cong-chua-pm202,Giải Cứu Công Chúa,https://i0.wp.com/img.phimmoichilla.net/images/film/tt5378092-201807217.jpg,1,HD VietSub + Thuyết Minh
203,https://phimmoichilla.net/info/chua-han-la-nguoi-lon-nhung-cung-khong-phai-tre-con-pm203,Chưa Hẳn Là Người Lớn Nhưng Cũng Không Phải Trẻ Con,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201808458.jpg,1,HD VietSub
204,https://phimmoichilla.net/info/khong-hen-ma-gap-pm204,Không Hẹn Mà Gặp,https://i0.wp.com/img.phimmoichilla.net/images/film/p2459662982-201808749.jpg,1,HD Thuyết Minh
205,https://phimmoichilla.net/info/nguoi-tu-tu-pm205,Người Tử Tù,https://i0.wp.com/img.phimmoichilla.net/images/film/poster-201808826.jpg,1,HD VietSub
206,https://phimmoichilla.net/info/dao-cua-nhung-chu-cho-pm206,Đảo Của Những Chú Chó,https://i0.wp.com/img.phimmoichilla.net/images/film/poster-201806635.jpg,1,HD VietSub
207,https://phimmoichilla.net/info/dien-vien-dong-the-pm207,Diễn Viên Đóng Thế,https://i0.wp.com/img.phimmoichilla.net/images/film/la-historia-du-un-amor-2017-201708286.jpg,1,HD Thuyết Minh
208,https://phimmoichilla.net/info/ke-chu-muu-pm208,Kẻ Chủ Mưu,https://i0.wp.com/img.phimmoichilla.net/images/film/ke-chu-muu-mastermind-201608996.jpg,1,HD VietSub
209,https://phimmoichilla.net/info/co-nang-dau-dat-pm209,Cô Nàng Đầu Đất,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201808456.jpg,1,HD VietSub
210,https://phimmoichilla.net/info/khi-tinh-yeu-lam-nen-ky-tich-pm210,Khi Tình Yêu Làm Nên Kỳ Tích,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201808583.jpg,1,HD VietSub
211,https://phimmoichilla.net/info/tap-yeu-phap-hai-truyen-pm211,Tập Yêu Pháp Hải Truyện,https://i0.wp.com/img.phimmoichilla.net/images/film/phap-hai-poster-201808248.jpg,1,HD VietSub
212,https://phimmoichilla.net/info/doraemon-nobita-va-dao-giau-vang-pm212,Doraemon: Nobita Và Đảo Giấu Vàng,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201808893.jpg,1,HD VietSub + Lồng Tiếng
213,https://phimmoichilla.net/info/toi-ac-sau-phong-kin-pm213,Tội Ác Sau Phòng Kín,https://i0.wp.com/img.phimmoichilla.net/images/film/10-10-2018-201803578.jpg,1,HD VietSub + Thuyết Minh
214,https://phimmoichilla.net/info/hoang-phi-hong-nam-bac-anh-hung-pm214,Hoàng Phi Hồng: Nam Bắc Anh Hùng,https://i0.wp.com/img.phimmoichilla.net/images/film/the-unity-of-heroes-2018-201805806.jpg,1,HD VietSub - Thuyết Minh
215,https://phimmoichilla.net/info/dao-hai-tac-cuoc-phieu-luu-den-vung-dat-nebulandia-pm215,Đảo Hải Tặc: Cuộc Phiêu Lưu Đến Vùng Đất Nebulandia,https://i0.wp.com/img.phimmoichilla.net/images/film/16-1pf21p155j1-201808312.jpg,1,HD VietSub
216,https://phimmoichilla.net/info/quai-nhan-deadpool-2-pm216,Quái Nhân Deadpool 2,https://i0.wp.com/img.phimmoichilla.net/images/film/1-201806287.jpg,1,HD VietSub - Thuyết Minh
217,https://phimmoichilla.net/info/cap-doi-hoan-canh-pm217,Cặp Đôi Hoàn Cảnh,https://i0.wp.com/img.phimmoichilla.net/images/film/21-carat-201805161.jpg,1,HD VietSub - Thuyết Minh
218,https://phimmoichilla.net/info/hay-nho-ten-toi-pm218,Hãy Nhớ Tên Tôi,https://i0.wp.com/img.phimmoichilla.net/images/film/q5ny4c-201806274.jpg,1,HD VietSub + Thuyết Minh
219,https://phimmoichilla.net/info/sac-mau-cua-cuoc-chien-pm219,Sắc Màu Của Cuộc Chiến,https://i0.wp.com/img.phimmoichilla.net/images/film/colour-of-the-game-2017-201710313.jpg,1,HD VietSub
220,https://phimmoichilla.net/info/ban-nang-nguoi-me-pm220,Bản Năng Người Mẹ,https://i0.wp.com/img.phimmoichilla.net/images/film/mv5bntqwnjc3nje5mf5bml5banbnxkftztgwntezmdg5ndm-201807436.v1sy1000cr006311000al,1,HD VietSub + Thuyết Minh
221,https://phimmoichilla.net/info/phong-than-chien-ky-pm221,Phong Thần Chiến Kỷ,https://i0.wp.com/img.phimmoichilla.net/images/film/1-201808689.jpg,1,HD VietSub + Thuyết Minh
222,https://phimmoichilla.net/info/tad-jones-va-bi-mat-cua-vua-midas-pm222,Tad Jones Và Bí Mật Của Vua Midas,https://i0.wp.com/img.phimmoichilla.net/images/film/tadeo-jones-2-el-secreto-del-rey-midas-2017-201802595.jpg,1,HD VietSub + Thuyết Minh
223,https://phimmoichilla.net/info/huong-vi-cua-tuoi-tre-pm223,Hương Vị Của Tuổi Trẻ,https://i0.wp.com/img.phimmoichilla.net/images/film/mv5bmmq3ngqwmgmtyzcwmc00mjlmlweyngetzgrmzjnjowflotk2xkeyxkfqcgdeqxvymtmxodk2otu-201808845.v1,1,HD VietSub
224,https://phimmoichilla.net/info/chiem-doat-ky-uc-pm224,Chiếm Đoạt Ký Ức,https://i0.wp.com/img.phimmoichilla.net/images/film/chiem-doat-ky-uc.jpg,1,HD Thuyết Minh
225,https://phimmoichilla.net/info/ong-bo-cua-nam-pm225,Ông Bố Của Năm,https://i0.wp.com/img.phimmoichilla.net/images/film/mv5bntmznje4nje2mv5bml5banbnxkftztgwotc1nje4ntm-201808781.v1sy1000cr006741000al,1,HD VietSub
226,https://phimmoichilla.net/info/hac-quan-gia-cuon-sach-cua-dai-tay-duong-pm226,Hắc Quản Gia: Cuốn Sách Của Đại Tây Dương,https://i0.wp.com/img.phimmoichilla.net/images/film/black-butler-book-of-the-atlantic-2017-201709327.jpg,1,HD VietSub + Thuyết Minh
227,https://phimmoichilla.net/info/ao-giac-thuc-tai-pm227,Ảo Giác Thực Tại,https://i0.wp.com/img.phimmoichilla.net/images/film/1-201808464.jpg,1,HD VietSub
228,https://phimmoichilla.net/info/tinh-yeu-ky-la-cua-alex-pm228,Tình Yêu Kỳ lạ Của Alex,https://i0.wp.com/img.phimmoichilla.net/images/film/poster-201808582.jpg,1,HD VietSub
